cve_id,cvss_score,cvss_severity,published,epss_score,epss_percentile,kev_flag,kev_date_added,kev_ransomware_use
CVE-2018-1000112,5.3,MEDIUM,2018-03-13T13:29:00.750,0.0098,0.58933,False,,
CVE-2018-1000113,5.4,MEDIUM,2018-03-13T13:29:00.797,0.00719,0.50421,False,,
CVE-2018-1000114,4.3,MEDIUM,2018-03-13T13:29:00.843,0.00642,0.47386,False,,
CVE-2018-8718,8.0,HIGH,2018-03-27T16:29:00.590,0.06639,0.9322,False,,
CVE-2018-1000142,7.8,HIGH,2018-04-05T13:29:00.213,0.00376,0.30376,False,,
CVE-2018-1000143,6.7,MEDIUM,2018-04-05T13:29:00.307,0.00368,0.29482,False,,
CVE-2018-1000144,6.1,MEDIUM,2018-04-05T13:29:00.357,0.00861,0.55109,False,,
CVE-2018-1000145,6.5,MEDIUM,2018-04-05T13:29:00.417,0.01142,0.63631,False,,
CVE-2018-1000146,8.8,HIGH,2018-04-05T13:29:00.463,0.01577,0.7312,False,,
CVE-2018-1000147,6.5,MEDIUM,2018-04-05T13:29:00.527,0.00858,0.55052,False,,
CVE-2018-1000148,6.5,MEDIUM,2018-04-05T13:29:00.573,0.00988,0.59188,False,,
CVE-2018-1000149,5.6,MEDIUM,2018-04-05T13:29:00.637,0.00718,0.50397,False,,
CVE-2018-1000150,3.3,LOW,2018-04-05T13:29:00.700,0.00349,0.27611,False,,
CVE-2018-1000151,5.6,MEDIUM,2018-04-05T13:29:00.760,0.00425,0.3505,False,,
CVE-2018-1000152,6.3,MEDIUM,2018-04-05T13:29:00.840,0.00698,0.49649,False,,
CVE-2018-1000153,8.8,HIGH,2018-04-05T13:29:00.887,0.00688,0.493,False,,
CVE-2017-2599,5.4,MEDIUM,2018-04-11T16:29:00.277,0.01138,0.63541,False,,
CVE-2018-1000169,5.3,MEDIUM,2018-04-16T09:58:08.977,0.01403,0.69964,False,,
CVE-2018-1000170,5.4,MEDIUM,2018-04-16T09:58:09.040,0.00884,0.5581,False,,
CVE-2018-1000173,5.9,MEDIUM,2018-05-08T15:29:00.270,0.0159,0.73311,False,,
CVE-2018-1000174,6.1,MEDIUM,2018-05-08T15:29:00.317,0.01003,0.59669,False,,
CVE-2018-1000175,6.5,MEDIUM,2018-05-08T15:29:00.347,0.02714,0.84592,False,,
CVE-2018-1000176,6.5,MEDIUM,2018-05-08T15:29:00.410,0.00988,0.59188,False,,
CVE-2018-1000177,5.4,MEDIUM,2018-05-08T15:29:00.457,0.00673,0.48717,False,,
CVE-2017-2611,4.3,MEDIUM,2018-05-08T18:29:00.310,0.02045,0.79345,False,,
CVE-2017-2606,4.3,MEDIUM,2018-05-08T20:29:00.390,0.01911,0.77838,False,,
CVE-2017-2601,5.4,MEDIUM,2018-05-10T13:29:00.233,0.02146,0.80342,False,,
CVE-2017-2600,4.3,MEDIUM,2018-05-15T20:29:00.213,0.01084,0.62079,False,,
CVE-2017-2608,8.8,HIGH,2018-05-15T20:29:00.277,0.06228,0.92852,False,,
CVE-2017-2612,5.4,MEDIUM,2018-05-15T20:29:00.340,0.01577,0.73117,False,,
CVE-2017-2602,3.1,LOW,2018-05-15T21:29:00.227,0.01611,0.73621,False,,
CVE-2017-2603,2.6,LOW,2018-05-15T21:29:00.290,0.01052,0.61128,False,,
CVE-2017-2604,4.3,MEDIUM,2018-05-15T21:29:00.353,0.0135,0.68858,False,,
CVE-2017-2610,5.4,MEDIUM,2018-05-15T21:29:00.400,0.01513,0.7207,False,,
CVE-2017-2613,5.4,MEDIUM,2018-05-15T22:29:00.207,0.0169,0.7487,False,,
CVE-2017-2607,4.2,MEDIUM,2018-05-21T23:29:00.207,0.01058,0.61285,False,,
CVE-2017-2609,4.3,MEDIUM,2018-05-22T17:29:00.330,0.01796,0.76337,False,,
CVE-2017-2598,4.3,MEDIUM,2018-05-23T13:29:00.217,0.01084,0.62079,False,,
CVE-2018-1000182,6.4,MEDIUM,2018-06-05T20:29:00.373,0.00809,0.5349,False,,
CVE-2018-1000183,6.5,MEDIUM,2018-06-05T20:29:00.420,0.01013,0.5995,False,,
CVE-2018-1000184,5.4,MEDIUM,2018-06-05T20:29:00.467,0.00608,0.45828,False,,
CVE-2018-1000185,4.3,MEDIUM,2018-06-05T20:29:00.513,0.00642,0.47386,False,,
CVE-2018-1000186,6.5,MEDIUM,2018-06-05T20:29:00.560,0.00988,0.59189,False,,
CVE-2018-1000187,6.5,MEDIUM,2018-06-05T20:29:00.607,0.01268,0.67005,False,,
CVE-2018-1000188,5.4,MEDIUM,2018-06-05T20:29:00.653,0.00608,0.45828,False,,
CVE-2018-1000189,8.8,HIGH,2018-06-05T20:29:00.700,0.02021,0.79105,False,,
