cve_id,cvss_score,cvss_severity,published,epss_score,epss_percentile,kev_flag,kev_date_added,kev_ransomware_use
CVE-2020-29602,9.8,CRITICAL,2020-12-08T16:15:12.370,0.02167,0.80528,False,,
CVE-2020-29591,9.8,CRITICAL,2020-12-11T15:15:12.297,0.02613,0.83949,False,,
CVE-2020-35462,9.8,CRITICAL,2020-12-15T23:15:12.997,0.02054,0.79442,False,,
CVE-2020-35463,9.8,CRITICAL,2020-12-15T23:15:13.060,0.02054,0.79441,False,,
CVE-2020-35464,9.8,CRITICAL,2020-12-15T23:15:13.107,0.02054,0.79442,False,,
CVE-2020-35466,9.8,CRITICAL,2020-12-15T23:15:13.263,0.02054,0.79441,False,,
CVE-2020-35467,9.8,CRITICAL,2020-12-15T23:15:13.327,0.02174,0.80596,False,,
CVE-2020-35193,9.8,CRITICAL,2020-12-16T00:15:14.347,0.02129,0.80199,False,,
CVE-2020-35468,9.8,CRITICAL,2020-12-16T00:15:14.393,0.02054,0.79443,False,,
CVE-2020-35469,9.8,CRITICAL,2020-12-16T00:15:14.470,0.02054,0.79442,False,,
CVE-2020-35185,9.8,CRITICAL,2020-12-17T01:15:14.033,0.02848,0.85366,False,,
CVE-2020-35187,9.8,CRITICAL,2020-12-17T01:15:14.080,0.02174,0.80596,False,,
CVE-2020-35189,9.8,CRITICAL,2020-12-17T01:15:14.127,0.02174,0.80597,False,,
CVE-2020-35184,9.8,CRITICAL,2020-12-17T02:15:12.770,0.02993,0.86047,False,,
CVE-2020-35186,9.8,CRITICAL,2020-12-17T02:15:12.957,0.02883,0.85533,False,,
CVE-2020-35190,9.8,CRITICAL,2020-12-17T02:15:13.067,0.02174,0.80596,False,,
CVE-2020-35191,9.8,CRITICAL,2020-12-17T02:15:13.130,0.0457,0.90722,False,,
CVE-2020-35192,9.8,CRITICAL,2020-12-17T02:15:13.177,0.02883,0.85533,False,,
CVE-2020-35195,9.8,CRITICAL,2020-12-17T02:15:13.300,0.02174,0.80596,False,,
CVE-2020-35196,9.8,CRITICAL,2020-12-17T02:15:13.363,0.02129,0.80198,False,,
CVE-2020-35197,9.8,CRITICAL,2020-12-17T02:15:13.427,0.02129,0.80198,False,,
CVE-2020-27534,5.3,MEDIUM,2020-12-30T23:15:15.297,0.01745,0.75629,False,,
CVE-2021-1645,5.0,MEDIUM,2021-01-12T20:15:30.603,0.07274,0.93757,False,,
CVE-2021-3162,7.8,HIGH,2021-01-15T22:15:13.227,0.00174,0.07041,False,,
CVE-2020-26278,5.8,MEDIUM,2021-01-20T22:15:11.097,0.00736,0.51036,False,,
CVE-2021-3193,9.8,CRITICAL,2021-01-26T18:16:28.367,0.0977,0.95067,False,,
CVE-2021-21284,6.8,MEDIUM,2021-02-02T18:15:11.827,0.01065,0.61511,False,,
CVE-2021-21285,6.5,MEDIUM,2021-02-02T18:15:12.203,0.03287,0.87295,False,,
CVE-2021-27886,9.8,CRITICAL,2021-03-02T00:15:18.097,0.45596,0.98676,False,,
CVE-2021-21979,7.3,HIGH,2021-03-03T17:15:12.270,0.00645,0.47538,False,,
CVE-2020-24263,8.8,HIGH,2021-03-16T15:15:12.530,0.01601,0.73469,False,,
CVE-2020-24264,9.8,CRITICAL,2021-03-16T15:15:12.607,0.04116,0.89815,False,,
CVE-2021-29251,6.5,MEDIUM,2021-04-01T05:15:13.233,0.00786,0.52722,False,,
CVE-2021-29475,10.0,CRITICAL,2021-04-26T19:15:08.507,0.01158,0.64078,False,,
CVE-2021-1559,6.5,MEDIUM,2021-05-22T07:15:07.927,0.02716,0.84602,False,,
CVE-2021-1560,6.5,MEDIUM,2021-05-22T07:15:07.967,0.02716,0.84602,False,,
CVE-2021-33183,7.9,HIGH,2021-06-01T14:15:10.183,0.00285,0.2066,False,,
CVE-2020-15378,5.3,MEDIUM,2021-06-09T16:15:08.103,0.00793,0.52938,False,,
CVE-2021-20439,7.5,HIGH,2021-07-15T16:15:09.410,0.01185,0.64836,False,,
CVE-2021-20496,4.9,MEDIUM,2021-07-15T18:15:08.693,0.00649,0.47713,False,,
CVE-2021-20497,7.5,HIGH,2021-07-15T18:15:08.730,0.0071,0.50111,False,,
CVE-2021-20498,5.3,MEDIUM,2021-07-15T18:15:08.770,0.00944,0.57728,False,,
CVE-2021-20499,2.7,LOW,2021-07-15T18:15:08.807,0.00966,0.58406,False,,
CVE-2021-20500,4.4,MEDIUM,2021-07-15T18:15:08.840,0.00251,0.16438,False,,
CVE-2021-20510,4.4,MEDIUM,2021-07-15T18:15:08.880,0.0048,0.38913,False,,
CVE-2021-20511,4.9,MEDIUM,2021-07-15T18:15:08.917,0.01892,0.7761,False,,
CVE-2021-20523,2.7,LOW,2021-07-15T18:15:08.957,0.00966,0.58406,False,,
CVE-2021-20524,4.8,MEDIUM,2021-07-15T18:15:08.997,0.00487,0.39393,False,,
CVE-2021-20533,7.2,HIGH,2021-07-15T18:15:09.037,0.01757,0.75814,False,,
CVE-2021-20534,3.5,LOW,2021-07-15T18:15:09.073,0.00545,0.42723,False,,
CVE-2021-20537,6.5,MEDIUM,2021-07-15T18:15:09.110,0.00684,0.49124,False,,
CVE-2021-29699,6.8,MEDIUM,2021-07-15T18:15:09.153,0.00936,0.57483,False,,
CVE-2021-29742,8.0,HIGH,2021-07-15T18:15:09.190,0.00367,0.29401,False,,
CVE-2021-37841,7.8,HIGH,2021-08-12T14:15:07.010,0.00732,0.50909,False,,
CVE-2021-37353,9.8,CRITICAL,2021-08-13T12:15:07.307,0.02943,0.85822,False,,
CVE-2021-39159,9.6,CRITICAL,2021-08-25T19:15:14.177,0.01928,0.7803,False,,
CVE-2021-21681,5.5,MEDIUM,2021-08-31T14:15:25.663,0.003,0.22256,False,,
CVE-2021-41092,5.4,MEDIUM,2021-10-04T20:15:07.757,0.01652,0.74277,False,,
CVE-2021-41089,2.8,LOW,2021-10-04T21:15:12.620,0.0029,0.21192,False,,
CVE-2021-41091,6.3,MEDIUM,2021-10-04T21:15:12.680,0.02848,0.85361,False,,
CVE-2021-35497,7.5,HIGH,2021-10-05T18:15:07.690,0.00421,0.34714,False,,
CVE-2021-41130,6.4,MEDIUM,2021-10-07T19:15:08.843,0.00388,0.31569,False,,
CVE-2021-43196,7.5,HIGH,2021-11-09T15:15:09.730,0.00971,0.58607,False,,
CVE-2021-23732,9.0,CRITICAL,2021-11-22T17:15:08.547,0.01824,0.76734,False,,
CVE-2021-39939,6.5,MEDIUM,2021-12-13T16:15:09.617,0.00907,0.56531,False,,
CVE-2021-43842,5.4,MEDIUM,2021-12-20T23:15:29.300,0.0072,0.50457,False,,
CVE-2021-45449,5.5,MEDIUM,2022-01-12T20:15:08.567,0.00412,0.3396,False,,
CVE-2022-20617,8.8,HIGH,2022-01-12T20:15:08.907,0.02277,0.8146,False,,
CVE-2021-31821,5.5,MEDIUM,2022-01-19T06:15:07.057,0.00185,0.08301,False,,
CVE-2022-23126,9.8,CRITICAL,2022-01-24T19:15:08.447,0.02208,0.80895,False,,
CVE-2022-23774,5.3,MEDIUM,2022-02-01T06:15:06.863,0.00926,0.57096,False,,
CVE-2022-25365,7.8,HIGH,2022-02-19T02:15:06.867,0.00845,0.54554,False,,
CVE-2021-45414,9.8,CRITICAL,2022-02-28T21:15:07.660,0.03499,0.88046,False,,
CVE-2021-3602,5.5,MEDIUM,2022-03-03T19:15:08.107,0.00327,0.25194,False,,
CVE-2022-24769,5.9,MEDIUM,2022-03-24T20:15:09.493,0.00492,0.39647,False,,
CVE-2022-26659,7.1,HIGH,2022-03-25T21:15:09.140,0.00425,0.35046,False,,
CVE-2022-24799,9.6,CRITICAL,2022-04-20T18:15:10.937,0.00957,0.5813,False,,
CVE-2022-29184,8.8,HIGH,2022-05-20T20:15:10.073,0.0369,0.88647,False,,
CVE-2022-29186,9.1,CRITICAL,2022-05-20T21:15:10.177,0.01159,0.64091,False,,
CVE-2021-44719,8.4,HIGH,2022-05-25T16:15:08.103,0.00262,0.17821,False,,
CVE-2021-34079,9.8,CRITICAL,2022-06-02T14:15:28.800,0.04275,0.90156,False,,
CVE-2022-31066,5.9,MEDIUM,2022-06-14T22:15:10.380,0.00308,0.23073,False,,
CVE-2022-30137,6.7,MEDIUM,2022-06-15T22:15:13.473,0.01178,0.64667,False,,
CVE-2022-29168,9.6,CRITICAL,2022-06-25T07:15:07.303,0.00796,0.53009,False,,
CVE-2022-32481,7.8,HIGH,2022-07-07T22:15:08.737,0.00243,0.15421,False,,
CVE-2022-38362,8.8,HIGH,2022-08-16T14:15:08.310,0.01634,0.74014,False,,
CVE-2022-34372,9.8,CRITICAL,2022-09-01T19:15:12.357,0.01091,0.62255,False,,
CVE-2022-34882,9.0,CRITICAL,2022-09-06T07:15:07.247,0.00759,0.51802,False,,
CVE-2022-34883,7.2,HIGH,2022-09-06T07:15:07.420,0.01211,0.65552,False,,
CVE-2022-36109,5.3,MEDIUM,2022-09-09T18:15:10.540,0.00837,0.5435,False,,
CVE-2022-39206,9.9,CRITICAL,2022-09-13T19:15:13.160,0.01712,0.75189,False,,
CVE-2022-39321,8.8,HIGH,2022-10-25T17:15:55.953,0.01542,0.72561,False,,
